ln_seq_number,mth_reprt_prd,curr_actl_upb,curr_ln_delq_stas,ln_age,remng_mth,rep_flag,mod_flag,zero_bal_cd,zero_bal_eff_dt,curr_int_rt,curr_defrd_upb,ddlpi,mi_upb,net_sls_amt,non_mi_amt,exp_amt,lgl_cst,other_cst,ti_ins_cst,misc_exp,loss_cal,mod_cst,step_mod_flag,dfrd_pmt_mod,eltv
F117Q2140851,201708,266000,1,2,178,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,76
F117Q2140925,201711,419000,1,5,175,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,80
F117Q2140925,201712,419000,2,6,174,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,80
F117Q2140925,201801,418708,3,7,173,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,80
F117Q2140925,201802,418708,4,8,172,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,78
F117Q2140925,201803,418708,5,9,171,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,77
F117Q2140925,201804,418708,6,10,170,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,76
F117Q2140925,201805,418708,7,11,169,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,76
F117Q2140925,201806,416933,7,12,168,NULL,NULL,NULL,NULL,3.75,0,201710,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,77
F117Q2140916,201709,234000,1,3,357,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,105
F117Q2141009,201710,96000,1,4,116,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2140940,201708,469000,1,2,177,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,42
F117Q2141002,201710,39000,1,4,116,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,43
F117Q2141002,201711,39000,1,5,115,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,43
F117Q2141002,201803,37798,1,9,111,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,40
F117Q2141002,201804,37524,1,10,110,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,41
F117Q2141002,201805,37248,1,11,109,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,40
F117Q2141002,201806,37248,1,12,108,NULL,NULL,NULL,NULL,4.375,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,39
F117Q2141009,201711,94000,2,5,115,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2141112,201712,184000,1,6,174,NULL,NULL,NULL,NULL,3.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2141300,201709,325000,1,3,177,NULL,NULL,NULL,NULL,3.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,76
F117Q2141688,201801,148373,1,7,173,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,75
F117Q2141360,201803,205673,1,9,171,NULL,NULL,NULL,NULL,3.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,68
F117Q2141515,201806,366238,1,12,348,NULL,NULL,NULL,NULL,4.875,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,76
F117Q2141534,201802,111973,1,8,172,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2141534,201803,111496,2,9,171,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2141534,201804,110536,1,10,170,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2141534,201805,110054,1,11,169,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2141534,201806,109570,1,12,168,NULL,NULL,NULL,NULL,4,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2141633,201712,70000,1,6,174,NULL,NULL,NULL,NULL,3.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,59
F117Q2141633,201801,69848,1,7,173,NULL,NULL,NULL,NULL,3.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,59
F117Q2141651,201708,151000,1,2,178,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,77
F117Q2141651,201805,145755,1,11,169,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2141673,201712,169000,1,6,174,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,72
F117Q2141673,201806,164348,1,12,168,NULL,NULL,NULL,NULL,4.375,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,65
F117Q2141838,201801,199000,1,6,354,NULL,NULL,NULL,NULL,5.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2141710,201802,286841,1,9,171,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,46
F117Q2141848,201803,152932,1,10,171,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,74
F117Q2141838,201802,198671,1,7,353,NULL,NULL,NULL,NULL,5.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2141838,201803,198220,1,8,352,NULL,NULL,NULL,NULL,5.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2141946,201804,160560,1,10,170,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,40
F117Q2141848,201801,154973,1,8,173,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,78
F117Q2141848,201802,154295,1,9,172,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,78
F117Q2141886,201712,348187,2,7,353,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2141922,201710,158000,1,4,176,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,43
F117Q2141967,201711,125000,1,6,174,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2141967,201712,124271,1,7,173,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2141996,201707,110000,1,2,178,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,95
F117Q2142108,201708,29000,1,3,177,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,50
F117Q2142017,201712,141000,1,6,174,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142020,201709,123000,1,3,177,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,53
F117Q2142061,201711,128000,1,5,175,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142061,201712,128000,2,6,174,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142061,201801,127147,3,7,173,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142061,201802,125493,1,8,172,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142061,201804,124382,1,10,170,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142061,201805,123824,1,11,169,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142079,201712,140000,1,6,174,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,57
F117Q2142079,201801,139986,1,7,173,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,56
F117Q2142328,201712,204000,1,6,174,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142323,201710,192000,1,4,176,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142323,201711,192000,2,5,175,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142222,201710,184000,1,5,175,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142222,201711,183000,1,6,174,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142222,201712,183065,2,7,173,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142222,201801,183065,3,8,172,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142222,201802,183065,4,9,171,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142222,201803,183065,5,10,170,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142222,201804,182276,6,11,169,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142222,201805,182276,6,12,168,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142222,201806,181484,6,13,167,NULL,NULL,NULL,NULL,3.625,0,201711,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2142298,201712,190000,1,6,174,NULL,NULL,NULL,NULL,3.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,54
F117Q2142298,201804,186582,1,10,170,NULL,NULL,NULL,NULL,3.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,51
F117Q2142317,201711,221000,1,5,175,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142317,201712,221000,2,6,174,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142317,201801,219636,3,7,173,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142317,201802,218688,3,8,172,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142317,201803,217738,3,9,171,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142317,201804,217738,3,10,174,NULL,Y,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,N,
F117Q2142332,201801,260679,1,7,173,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142386,201803,239600,1,9,171,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,76
F117Q2142375,201710,393000,1,4,176,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142375,201711,393000,2,5,175,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142375,201712,390000,3,6,174,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142375,201801,388046,2,7,173,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142375,201802,386360,2,8,172,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142375,201803,384669,2,9,173,NULL,Y,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,N,
F117Q2142375,201804,384669,2,10,172,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142430,201708,109000,1,2,178,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,54
F117Q2142465,201708,100000,1,2,178,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,46
F117Q2142525,201712,190000,1,6,174,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,74
F117Q2142471,201708,91000,1,2,178,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,28
F117Q2142849,201806,193137,1,11,349,NULL,NULL,NULL,NULL,4.625,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,85
F117Q2142571,201708,304000,1,2,358,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,78
F117Q2142560,201712,297000,1,6,354,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142601,201802,373247,1,8,352,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,78
F117Q2142656,201804,287123,1,10,350,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,80
F117Q2142751,201804,103611,1,10,350,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142910,201710,390000,1,4,356,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,71
F117Q2143127,201709,149000,1,3,357,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2142984,201801,362879,1,7,353,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,81
F117Q2142984,201803,361294,1,9,351,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,78
F117Q2143027,201710,54000,1,4,356,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,73
F117Q2143104,201804,225371,1,10,350,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2143161,201709,159000,1,3,357,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,78
F117Q2143163,201802,46503,1,7,353,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,80
F117Q2143163,201803,46503,2,8,352,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,77
F117Q2143163,201804,46503,3,9,351,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,75
F117Q2143163,201805,46503,4,10,350,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,74
F117Q2143163,201806,46503,,11,349,N,NULL,NULL,NULL,4.75,0,201712,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2143268,201710,366000,1,4,176,NULL,NULL,NULL,NULL,3.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,56
F117Q2143183,201712,131113,1,7,173,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2143618,201709,119000,1,3,357,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,68
F117Q2143303,201708,117000,1,2,178,NULL,NULL,NULL,NULL,4.4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,80
F117Q2143476,201801,97000,1,6,354,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,76
F117Q2143610,201804,391341,1,10,350,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,77
F117Q2143462,201710,341000,1,3,357,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,91
F117Q2143520,201801,365923,1,7,353,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,84
F117Q2143520,201803,365367,1,9,351,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,85
F117Q2143520,201804,364846,1,10,350,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,86
F117Q2143548,201801,126044,1,7,293,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,64
F117Q2143548,201802,125475,1,8,292,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,64
F117Q2143763,201708,303000,1,2,358,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,79
F117Q2143629,201801,172026,1,7,353,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,72
F117Q2143629,201802,171327,2,8,352,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,70
F117Q2143635,201712,144000,1,6,354,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,76
F117Q2143635,201803,143615,1,9,351,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,73
F117Q2143669,201806,103646,1,12,348,NULL,NULL,NULL,NULL,5.25,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,51
F117Q2143685,201709,145000,1,3,357,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,83
F117Q2143685,201710,145000,1,4,356,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,83
F117Q2143685,201712,145000,1,6,354,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,87
F117Q2143685,201801,144667,2,7,353,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,85
F117Q2143685,201802,144667,3,8,352,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,85
F117Q2143685,201803,144472,4,9,351,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,85
F117Q2143685,201804,144277,3,10,350,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,85
F117Q2143685,201805,144080,4,11,349,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,85
F117Q2143685,201806,143883,4,12,348,NULL,NULL,NULL,NULL,4.5,0,201801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,84
F117Q2143693,201803,96854,1,9,351,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,32
F117Q2143844,201709,183000,1,3,357,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,85
F117Q2143839,201708,251000,1,2,358,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,76
F117Q2144003,201711,399000,1,5,235,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,68
F117Q2143958,201708,119000,1,2,178,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,61
F117Q2143867,201711,305000,1,4,176,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2143867,201712,305000,2,5,175,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2143867,201801,305000,3,6,174,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2143867,201802,304920,4,7,173,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2143867,201803,304920,5,8,172,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2143867,201804,303623,6,9,171,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
