ln_seq_number,mth_reprt_prd,curr_actl_upb,curr_ln_delq_stas,ln_age,remng_mth,rep_flag,mod_flag,zero_bal_cd,zero_bal_eff_dt,curr_int_rt,curr_defrd_upb,ddlpi,mod_cst,step_mod_flag,eltv
F112Q1010310,3/1/2018,239073,0,73,287,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,33
F112Q1010310,4/1/2018,238592,0,74,286,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,32
F112Q1010310,5/1/2018,238109,0,75,285,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,31
F112Q1010310,6/1/2018,237624,0,76,284,NULL,NULL,NULL,NULL,4.25,0,NULL,0,NULL,31
F112Q1010311,3/1/2018,196883,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,51
F112Q1010311,4/1/2018,196466,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,50
F112Q1010311,5/1/2018,196047,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,48
F112Q1010311,6/1/2018,195626,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,49
F112Q1010314,3/1/2018,180087,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,64
F112Q1010314,4/1/2018,179670,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,61
F112Q1010314,5/1/2018,179252,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,59
F112Q1010314,6/1/2018,0,0,76,284,N,NULL,1,201806,4.125,0,NULL,0,NULL,NULL
F112Q1010315,3/1/2018,88938,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,25
F112Q1010315,4/1/2018,88730,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,24
F112Q1010315,5/1/2018,88522,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,23
F112Q1010315,6/1/2018,88312,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,24
F112Q1010317,5/1/2018,191202,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,60
F112Q1010317,6/1/2018,190821,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,59
F112Q1010318,3/1/2018,542590,0,73,287,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,63
F112Q1010318,4/1/2018,541442,0,74,286,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,60
F112Q1010318,5/1/2018,540290,0,75,285,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,60
F112Q1010318,6/1/2018,537952,0,76,284,NULL,NULL,NULL,NULL,4.5,0,NULL,0,NULL,61
F112Q1010319,3/1/2018,195919,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,39
F112Q1010319,4/1/2018,195265,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,38
F112Q1010319,5/1/2018,194601,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,38
F112Q1010319,6/1/2018,193936,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,39
F112Q1010320,3/1/2018,270438,0,73,287,NULL,NULL,NULL,NULL,3.95,0,NULL,NULL,NULL,28
F112Q1010320,4/1/2018,268349,0,74,286,NULL,NULL,NULL,NULL,3.95,0,NULL,NULL,NULL,28
F112Q1010320,5/1/2018,266199,0,75,285,NULL,NULL,NULL,NULL,3.95,0,NULL,NULL,NULL,27
F112Q1010320,6/1/2018,262046,0,76,284,NULL,NULL,NULL,NULL,3.95,0,NULL,0,NULL,27
F112Q1010321,3/1/2018,113495,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,60
F112Q1010321,4/1/2018,113264,1,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,60
F112Q1010321,5/1/2018,113032,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,61
F112Q1010321,6/1/2018,112799,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,60
F112Q1010323,3/1/2018,116272,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL
F112Q1010323,4/1/2018,116042,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL
F112Q1010323,5/1/2018,115811,0,75,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL
F112Q1010323,6/1/2018,115579,0,76,284,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,NULL
F112Q1010324,3/1/2018,250244,0,73,287,NULL,NULL,NULL,NULL,3.95,0,NULL,NULL,NULL,48
F112Q1010324,4/1/2018,249649,0,74,286,NULL,NULL,NULL,NULL,3.95,0,NULL,NULL,NULL,47
F112Q1010324,5/1/2018,249052,0,75,285,NULL,NULL,NULL,NULL,3.95,0,NULL,NULL,NULL,47
F112Q1010324,6/1/2018,248452,0,76,284,NULL,NULL,NULL,NULL,3.95,0,NULL,0,NULL,47
F112Q1010327,3/1/2018,161534,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,45
F112Q1010327,4/1/2018,161141,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,44
F112Q1010327,5/1/2018,160746,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,44
F112Q1010327,6/1/2018,159622,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,43
F112Q1010329,3/1/2018,239992,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,65
F112Q1010329,4/1/2018,239500,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,63
F112Q1010329,5/1/2018,239007,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,62
F112Q1010329,6/1/2018,238511,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,63
F112Q1010332,3/1/2018,358926,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,48
F112Q1010332,4/1/2018,358015,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,47
F112Q1010332,5/1/2018,357100,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,46
F112Q1010332,6/1/2018,356282,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,46
F112Q1010335,3/1/2018,131827,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,43
F112Q1010335,4/1/2018,131550,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,42
F112Q1010335,5/1/2018,131273,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,41
F112Q1010335,6/1/2018,130994,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,41
F112Q1010338,3/1/2018,118869,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,21
F112Q1010338,4/1/2018,118366,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,20
F112Q1010338,5/1/2018,118114,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,20
F112Q1010338,6/1/2018,117860,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,21
F112Q1010339,3/1/2018,193620,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,50
F112Q1010339,4/1/2018,193215,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,49
F112Q1010339,5/1/2018,192809,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,48
F112Q1010339,6/1/2018,192401,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,48
F112Q1010340,3/1/2018,201497,0,73,287,NULL,NULL,NULL,NULL,3.95,0,NULL,NULL,NULL,NULL
F112Q1010340,4/1/2018,201074,0,74,286,NULL,NULL,NULL,NULL,3.95,0,NULL,NULL,NULL,NULL
F112Q1010340,5/1/2018,200649,0,75,285,NULL,NULL,NULL,NULL,3.95,0,NULL,NULL,NULL,NULL
F112Q1010340,6/1/2018,200223,0,76,284,NULL,NULL,NULL,NULL,3.95,0,NULL,0,NULL,NULL
F112Q1010341,3/1/2018,320643,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,59
F112Q1010341,4/1/2018,319986,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,57
F112Q1010341,5/1/2018,319326,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,56
F112Q1010341,6/1/2018,318665,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,55
F112Q1010344,3/1/2018,251776,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,40
F112Q1010344,4/1/2018,251207,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,42
F112Q1010344,5/1/2018,250636,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,39
F112Q1010344,6/1/2018,250063,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,37
F112Q1010345,3/1/2018,365501,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,35
F112Q1010345,4/1/2018,365501,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,36
F112Q1010345,5/1/2018,364720,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,37
F112Q1010345,6/1/2018,363152,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,36
F112Q1010346,3/1/2018,61222,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,26
F112Q1010346,4/1/2018,61091,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,26
F112Q1010346,5/1/2018,60960,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,25
F112Q1010346,6/1/2018,60828,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,25
F112Q1010350,3/1/2018,267382,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,61
F112Q1010350,4/1/2018,266811,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,58
F112Q1010350,5/1/2018,266238,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,57
F112Q1010350,6/1/2018,265664,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,59
F112Q1010351,3/1/2018,205983,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,59
F112Q1010351,4/1/2018,205551,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,57
F112Q1010351,5/1/2018,205118,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,56
F112Q1010351,6/1/2018,204684,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,57
F112Q1010352,3/1/2018,169984,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,45
F112Q1010352,4/1/2018,169615,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,44
F112Q1010352,5/1/2018,169245,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,44
F112Q1010352,6/1/2018,168874,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,43
F112Q1010354,3/1/2018,232969,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,65
F112Q1010354,4/1/2018,232285,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,64
F112Q1010354,5/1/2018,231598,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,63
F112Q1010354,6/1/2018,230910,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,64
F112Q1010356,3/1/2018,164961,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,32
F112Q1010356,4/1/2018,164428,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,32
F112Q1010356,5/1/2018,163894,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,32
F112Q1010356,6/1/2018,163357,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,31
F112Q1010358,3/1/2018,230688,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,73
F112Q1010358,4/1/2018,230207,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,72
F112Q1010358,5/1/2018,229723,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,71
F112Q1010358,6/1/2018,229238,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,71
F112Q1010359,3/1/2018,257839,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,73
F112Q1010359,4/1/2018,256774,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,71
F112Q1010359,5/1/2018,256168,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,71
F112Q1010359,6/1/2018,255631,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,72
F112Q1010362,3/1/2018,107164,0,73,287,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,57
F112Q1010362,4/1/2018,106931,0,74,286,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,55
F112Q1010362,5/1/2018,106697,0,75,285,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,55
F112Q1010362,6/1/2018,106462,0,76,284,NULL,NULL,NULL,NULL,4.5,0,NULL,0,NULL,56
F112Q1010363,3/1/2018,147890,0,73,287,NULL,NULL,NULL,NULL,3.95,0,NULL,NULL,NULL,33
F112Q1010363,4/1/2018,147071,0,74,286,NULL,NULL,NULL,NULL,3.95,0,NULL,NULL,NULL,32
F112Q1010363,5/1/2018,146548,0,75,285,NULL,NULL,NULL,NULL,3.95,0,NULL,NULL,NULL,31
F112Q1010363,6/1/2018,145824,0,76,284,NULL,NULL,NULL,NULL,3.95,0,NULL,0,NULL,31
F112Q1010367,3/1/2018,149250,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,46
F112Q1010367,4/1/2018,148866,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,45
F112Q1010367,5/1/2018,148480,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,44
F112Q1010367,6/1/2018,148093,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,43
F112Q1010368,3/1/2018,36440,0,73,287,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,20
F112Q1010368,4/1/2018,36335,0,74,286,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,20
F112Q1010368,5/1/2018,36229,0,75,285,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,20
F112Q1010368,6/1/2018,36123,0,76,284,NULL,NULL,NULL,NULL,4.625,0,NULL,0,NULL,20
F112Q1010370,3/1/2018,327878,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,42
F112Q1010370,4/1/2018,327073,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,42
F112Q1010370,5/1/2018,325566,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,41
F112Q1010370,6/1/2018,324053,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,40
F112Q1010371,3/1/2018,111504,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,41
F112Q1010371,4/1/2018,111219,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,40
F112Q1010371,5/1/2018,110933,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,39
F112Q1010371,6/1/2018,110646,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,39
F112Q1010373,3/1/2018,261212,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,73
F112Q1010373,4/1/2018,260695,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,72
F112Q1010373,5/1/2018,260176,0,75,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,73
F112Q1010373,6/1/2018,259656,0,76,284,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,70
F112Q1010375,3/1/2018,185398,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,32
F112Q1010375,4/1/2018,184877,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,32
F112Q1010375,5/1/2018,184355,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,31
F112Q1010375,6/1/2018,183831,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,31
F112Q1010376,3/1/2018,52002,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,26
F112Q1010376,4/1/2018,50843,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,25
F112Q1010376,5/1/2018,49177,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,25
F112Q1010376,6/1/2018,48009,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,24
F112Q1010377,3/1/2018,55260,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,65
F112Q1010377,4/1/2018,55147,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,64
F112Q1010377,5/1/2018,55033,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,63
F112Q1010377,6/1/2018,54919,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,64
F112Q1010380,3/1/2018,219460,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,21
F112Q1010380,4/1/2018,218993,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,20
F112Q1010380,5/1/2018,218524,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,20
F112Q1010380,6/1/2018,218054,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,20
F112Q1010381,3/1/2018,307795,0,73,287,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,36
F112Q1010381,4/1/2018,307119,0,74,286,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,35
F112Q1010381,5/1/2018,306442,0,75,285,NULL,NULL,NULL,NULL,3.625,0,NULL,NULL,NULL,35
F112Q1010381,6/1/2018,305762,0,76,284,NULL,NULL,NULL,NULL,3.625,0,NULL,0,NULL,34
F112Q1010384,3/1/2018,207423,0,73,288,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,45
F112Q1010384,4/1/2018,206988,0,74,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,45
F112Q1010384,5/1/2018,206551,0,75,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,44
F112Q1010384,6/1/2018,206113,0,76,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,44
F112Q1010385,3/1/2018,178808,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1010385,4/1/2018,178388,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1010385,5/1/2018,177967,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1010385,6/1/2018,177545,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,NULL
F112Q1010391,3/1/2018,208386,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL
F112Q1010391,4/1/2018,207939,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL
F112Q1010391,5/1/2018,207041,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL
F112Q1010391,6/1/2018,206589,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,NULL
F112Q1010392,5/1/2018,177234,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,45
F112Q1010392,6/1/2018,176339,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,46
F112Q1010393,3/1/2018,142039,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,17
F112Q1010393,4/1/2018,140603,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,17
F112Q1010393,5/1/2018,0,0,75,285,N,NULL,1,201805,4,0,NULL,0,NULL,NULL
F112Q1010394,4/1/2018,92502,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,60
F112Q1010394,5/1/2018,92105,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,62
F112Q1010394,6/1/2018,91906,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,60
F112Q1010395,3/1/2018,105705,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,45
F112Q1010395,4/1/2018,105484,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,44
F112Q1010395,5/1/2018,105263,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,44
F112Q1010395,6/1/2018,105041,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,44
F112Q1010397,3/1/2018,87191,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,54
F112Q1010397,4/1/2018,87006,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,54
F112Q1010397,5/1/2018,86820,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,54
F112Q1010397,6/1/2018,86634,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,54
F112Q1010399,3/1/2018,106881,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,40
F112Q1010399,4/1/2018,106881,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,40
F112Q1010399,5/1/2018,106442,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,42
F112Q1010399,6/1/2018,106221,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,42
F112Q1010410,4/1/2018,82401,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,55
F112Q1010410,5/1/2018,82226,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,55
F112Q1010410,6/1/2018,82051,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,57
F112Q1010411,5/1/2018,208881,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,33
F112Q1010411,6/1/2018,208439,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,34
F112Q1010412,4/1/2018,254593,0,73,288,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,47
F112Q1010412,5/1/2018,254041,0,74,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,46
F112Q1010412,6/1/2018,253488,0,75,286,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,46
F112Q1010413,3/1/2018,107323,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,29
F112Q1010413,4/1/2018,107103,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,28
F112Q1010413,5/1/2018,106882,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,28
F112Q1010413,6/1/2018,106660,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,27
F112Q1010415,3/1/2018,296063,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1010415,4/1/2018,295446,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1010415,5/1/2018,294827,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1010415,6/1/2018,294205,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,NULL
F112Q1010418,3/1/2018,104610,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,33
F112Q1010418,4/1/2018,103937,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,33
F112Q1010418,5/1/2018,103262,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,32
F112Q1010418,6/1/2018,102584,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,32
F112Q1010419,4/1/2018,52716,0,73,288,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,23
F112Q1010419,5/1/2018,52603,0,74,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,22
F112Q1010419,6/1/2018,52489,0,75,286,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,22
F112Q1010420,3/1/2018,201717,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,41
F112Q1010420,4/1/2018,201273,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,41
F112Q1010420,5/1/2018,200829,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,42
F112Q1010420,6/1/2018,200383,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,41
F112Q1010421,3/1/2018,263529,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,33
F112Q1010421,4/1/2018,262968,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,32
F112Q1010421,5/1/2018,262405,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,33
F112Q1010421,6/1/2018,261840,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,33
F112Q1010428,3/1/2018,163923,0,73,287,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,62
F112Q1010428,4/1/2018,163923,0,74,286,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,63
F112Q1010428,5/1/2018,163317,0,75,285,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,62
F112Q1010428,6/1/2018,163012,0,76,284,NULL,NULL,NULL,NULL,4.875,0,NULL,0,NULL,59
F112Q1010430,3/1/2018,221146,0,73,287,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,54
F112Q1010430,4/1/2018,220724,0,74,286,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,54
F112Q1010430,5/1/2018,220299,0,75,285,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,53
F112Q1010430,6/1/2018,219873,0,76,284,NULL,NULL,NULL,NULL,4.625,0,NULL,0,NULL,53
F112Q1010435,3/1/2018,63403,0,73,287,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,58
